site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
海辰小学,杭州市,36,7,20,67,32,25,0.7,73,17,12,2026-06-23 21:00:00
桐庐江南,杭州市,26,5,19,57,26,13,0.5,72,20,9,2026-06-23 21:00:00
桐庐江北,杭州市,26,3,20,66,26,12,0.7,77,--,8,2026-06-23 21:00:00
淳安环保大楼,杭州市,20,8,5,64,11,8,0.6,50,10,6,2026-06-23 21:00:00
老年活动中心,杭州市,25,10,5,79,11,6,0.7,70,10,5,2026-06-23 21:00:00
龙港实验中学,温州市,25,6,11,80,14,9,0.5,96,29,20,2026-06-23 21:00:00
平阳监测站,温州市,35,9,14,52,35,19,0.6,78,31,21,2026-06-23 21:00:00
上塘,温州市,32,6,12,67,32,16,0.6,85,32,16,2026-06-23 21:00:00
柳市,温州市,32,4,9,78,32,10,0.4,82,39,19,2026-06-23 21:00:00
平阳县政府,温州市,35,8,10,67,35,19,0.6,84,34,20,2026-06-23 21:00:00
泰顺实验中学,温州市,22,6,5,68,12,9,0.4,77,26,20,2026-06-23 21:00:00
灵溪,温州市,18,9,7,56,18,6,0.4,76,28,16,2026-06-23 21:00:00
罗阳,温州市,24,5,7,75,18,8,0.4,81,27,20,2026-06-23 21:00:00
文成中学,温州市,--,--,4,26,--,--,0.3,60,31,20,2026-06-23 21:00:00
瓯北,温州市,34,5,20,62,34,17,0.6,76,32,17,2026-06-23 21:00:00
洞头气象局,温州市,23,4,5,72,18,4,0.4,73,19,8,2026-06-23 21:00:00
花园桥,温州市,23,6,12,53,23,11,0.4,68,29,18,2026-06-23 21:00:00
大峃,温州市,19,8,12,29,19,9,0.2,66,29,18,2026-06-23 21:00:00
苍南中学,温州市,19,8,6,60,19,12,0.7,81,34,20,2026-06-23 21:00:00
乐成,温州市,26,4,6,78,26,14,0.5,88,30,19,2026-06-23 21:00:00
龙港,温州市,23,7,10,71,18,11,0.6,87,34,22,2026-06-23 21:00:00
安阳新区,温州市,--,8,13,--,19,14,0.4,75,21,13,2026-06-23 21:00:00
地信科创园,湖州市,20,8,15,58,18,14,0.5,73,6,9,2026-06-23 21:00:00
安吉实验小学,湖州市,20,7,15,52,20,14,0.5,62,9,8,2026-06-23 21:00:00
龙山新区,湖州市,22,4,17,70,3,3,0.3,83,5,3,2026-06-23 21:00:00
春晖小学,湖州市,20,7,15,61,16,10,0.5,76,8,5,2026-06-23 21:00:00
职教中心,湖州市,23,3,14,72,5,3,0.3,82,6,4,2026-06-23 21:00:00
安吉城东,湖州市,18,5,15,56,13,9,0.3,67,7,3,2026-06-23 21:00:00
马寅初初中,绍兴市,35,5,17,78,34,24,0.6,90,23,14,2026-06-23 21:00:00
城新小学,绍兴市,36,7,18,59,36,22,0.5,75,21,11,2026-06-23 21:00:00
钟楼站,绍兴市,--,4,11,65,27,16,--,76,22,11,2026-06-23 21:00:00
城东站,绍兴市,26,4,12,60,26,18,0.5,76,21,14,2026-06-23 21:00:00
杨树畈,绍兴市,23,6,15,54,19,16,0.5,67,13,9,2026-06-23 21:00:00
丽湖小区,绍兴市,26,3,12,82,22,18,0.6,89,19,12,2026-06-23 21:00:00
青少年宫,绍兴市,30,5,26,48,17,21,0.5,66,19,30,2026-06-23 21:00:00
岱山环保大楼,舟山市,20,4,17,63,6,3,0.5,66,16,9,2026-06-23 21:00:00
岱山高亭,舟山市,17,8,9,53,12,8,0.6,70,14,9,2026-06-23 21:00:00
嵊泗菜园,舟山市,17,7,16,53,12,7,0.2,71,10,5,2026-06-23 21:00:00
人民医院,衢州市,28,7,15,58,26,19,0.6,75,28,20,2026-06-23 21:00:00
常山环保大楼,衢州市,26,4,14,73,26,14,0.6,62,17,--,2026-06-23 21:00:00
江山环保大楼,衢州市,23,3,15,50,23,16,0.6,67,27,14,2026-06-23 21:00:00
衢州三中（市）,衢州市,20,4,16,30,20,7,0.8,49,29,17,2026-06-23 21:00:00
开化监测大楼,衢州市,24,7,8,9,24,12,0.5,25,20,9,2026-06-23 21:00:00
建设大楼,衢州市,24,6,17,74,21,9,0.7,80,21,10,2026-06-23 21:00:00
图书馆大楼,衢州市,34,4,16,71,34,20,0.4,63,22,8,2026-06-23 21:00:00
开化气象局,衢州市,28,5,9,15,28,6,0.4,32,20,4,2026-06-23 21:00:00
龙游二高,衢州市,23,6,16,48,23,13,0.6,61,30,15,2026-06-23 21:00:00
永康一中,金华市,62,7,28,39,51,41,0.8,72,30,21,2026-06-23 21:00:00
西城供电所,金华市,52,8,25,37,44,36,0.8,66,29,21,2026-06-23 21:00:00
北苑,金华市,25,4,22,47,25,12,0.7,52,24,15,2026-06-23 21:00:00
儿童公园,金华市,41,3,21,64,41,12,0.5,70,57,12,2026-06-23 21:00:00
江东,金华市,36,5,15,47,36,12,0.7,47,23,11,2026-06-23 21:00:00
武义北岭幼儿园,金华市,35,9,22,52,35,20,0.7,75,27,15,2026-06-23 21:00:00
武义县政府,金华市,26,8,16,55,26,16,0.6,90,25,16,2026-06-23 21:00:00
浦江实验中学,金华市,25,5,16,65,25,15,0.7,70,18,10,2026-06-23 21:00:00
东阳环保大楼,金华市,24,7,32,37,24,15,0.6,54,21,12,2026-06-23 21:00:00
广厦学院,金华市,22,6,5,44,22,10,0.8,48,21,11,2026-06-23 21:00:00
第五中学,金华市,20,9,6,60,20,5,0.7,68,24,9,2026-06-23 21:00:00
南园初中,金华市,18,6,11,21,18,8,0.5,58,20,12,2026-06-23 21:00:00
兰溪八中,金华市,15,9,15,42,15,8,0.7,46,21,11,2026-06-23 21:00:00
兰溪监测站,金华市,15,7,10,45,14,8,0.7,48,18,12,2026-06-23 21:00:00
浦江中学,金华市,45,4,19,65,30,31,0.5,74,--,20,2026-06-23 21:00:00
国税大楼,金华市,--,7,18,--,39,4,0.6,68,18,11,2026-06-23 21:00:00
