site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
龙山新区,湖州市,38,6,15,102,33,26,0.6,72,17,13,2026-04-30 12:00:00
春晖小学,湖州市,38,5,4,119,18,13,0.5,82,15,14,2026-04-30 12:00:00
杨树畈,绍兴市,34,5,7,107,13,10,0.4,78,10,7,2026-04-30 12:00:00
青少年宫,绍兴市,--,7,10,114,--,16,0.3,88,13,8,2026-04-30 12:00:00
城东站,绍兴市,43,4,14,96,33,30,0.6,80,17,15,2026-04-30 12:00:00
丽湖小区,绍兴市,35,5,11,111,23,22,0.5,95,9,9,2026-04-30 12:00:00
马寅初初中,绍兴市,38,5,13,99,31,26,0.6,80,17,14,2026-04-30 12:00:00
钟楼站,绍兴市,38,5,13,104,32,26,0.5,87,14,13,2026-04-30 12:00:00
城新小学,绍兴市,36,7,9,114,15,13,0.4,83,16,12,2026-04-30 12:00:00
岱山高亭,舟山市,50,6,14,109,48,35,0.5,99,15,10,2026-04-30 12:00:00
嵊泗菜园,舟山市,41,9,9,130,36,27,0.6,114,14,10,2026-04-30 12:00:00
岱山环保大楼,舟山市,53,6,17,115,53,35,0.5,107,16,9,2026-04-30 12:00:00
建设大楼,衢州市,39,5,8,122,18,12,0.3,104,11,6,2026-04-30 12:00:00
开化监测大楼,衢州市,--,--,5,102,--,--,0.3,71,4,2,2026-04-30 12:00:00
江山环保大楼,衢州市,35,6,7,112,10,6,0.5,87,11,9,2026-04-30 12:00:00
开化气象局,衢州市,30,5,3,96,8,5,0.2,73,8,--,2026-04-30 12:00:00
常山环保大楼,衢州市,--,--,--,--,--,--,--,--,--,--,2026-04-30 12:00:00
图书馆大楼,衢州市,31,5,10,98,10,4,0.2,82,12,--,2026-04-30 12:00:00
衢州三中（市）,衢州市,33,7,16,104,16,12,0.4,94,13,9,2026-04-30 12:00:00
龙游二高,衢州市,37,5,8,117,13,9,0.2,91,12,8,2026-04-30 12:00:00
人民医院,衢州市,34,6,9,108,9,6,0.5,92,11,6,2026-04-30 12:00:00
兰溪八中,金华市,27,8,12,86,15,5,0.4,71,9,5,2026-04-30 12:00:00
浦江实验中学,金华市,34,6,7,106,18,9,0.3,85,8,5,2026-04-30 12:00:00
浦江中学,金华市,34,4,7,106,18,10,0.4,73,13,6,2026-04-30 12:00:00
广厦学院,金华市,31,5,15,99,20,18,0.5,78,13,13,2026-04-30 12:00:00
南园初中,金华市,34,4,8,107,13,10,0.4,88,8,--,2026-04-30 12:00:00
武义北岭幼儿园,金华市,32,7,13,101,20,17,0.5,81,16,10,2026-04-30 12:00:00
儿童公园,金华市,35,6,14,111,14,12,0.6,88,15,9,2026-04-30 12:00:00
武义县政府,金华市,31,9,11,98,22,15,0.5,81,11,5,2026-04-30 12:00:00
第五中学,金华市,36,6,10,115,18,8,0.5,88,15,7,2026-04-30 12:00:00
兰溪监测站,金华市,30,7,10,95,15,17,0.5,82,7,8,2026-04-30 12:00:00
永康一中,金华市,30,7,12,95,21,6,0.5,80,13,12,2026-04-30 12:00:00
北苑,金华市,35,5,10,110,14,9,0.4,85,10,7,2026-04-30 12:00:00
江东,金华市,35,6,9,111,14,14,0.4,87,10,10,2026-04-30 12:00:00
东阳环保大楼,金华市,31,7,14,97,18,16,0.6,76,9,7,2026-04-30 12:00:00
国税大楼,金华市,34,8,13,108,10,8,0.4,87,4,3,2026-04-30 12:00:00
西城供电所,金华市,29,6,14,84,29,13,0.2,75,17,15,2026-04-30 12:00:00
