site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
仙居环监站,台州市,27,8,10,84,14,4,0.4,84,6,3,2026-04-30 10:00:00
玉环环监站,台州市,27,9,10,86,8,3,0.5,87,5,--,2026-04-30 10:00:00
植材小学,嘉兴市,32,9,10,100,25,18,0.6,58,19,14,2026-04-30 10:00:00
海盐商贸学校,嘉兴市,39,5,14,102,39,25,0.4,69,30,20,2026-04-30 10:00:00
海宁监测大楼,嘉兴市,36,7,8,98,36,23,0.4,63,29,17,2026-04-30 10:00:00
嘉善监测大楼,嘉兴市,42,6,11,96,38,29,0.3,60,33,25,2026-04-30 10:00:00
陆家桥村,嘉兴市,43,9,16,98,30,30,0.5,53,25,24,2026-04-30 10:00:00
振东新六中站,嘉兴市,35,4,16,107,31,24,0.6,88,25,20,2026-04-30 10:00:00
文化中心,嘉兴市,32,10,11,91,26,22,0.6,55,20,19,2026-04-30 10:00:00
茅盾小学,嘉兴市,35,5,16,100,31,24,0.4,59,22,18,2026-04-30 10:00:00
气象观测台,嘉兴市,--,--,17,--,43,33,0.5,45,35,25,2026-04-30 10:00:00
硖石街道,嘉兴市,32,8,12,86,28,22,0.4,58,20,16,2026-04-30 10:00:00
高级中学,嘉兴市,33,6,13,100,31,23,0.4,74,25,20,2026-04-30 10:00:00
胜利社区,嘉兴市,--,7,13,--,29,26,0.5,46,23,22,2026-04-30 10:00:00
平湖幼儿园,嘉兴市,40,9,19,95,37,28,0.4,58,25,21,2026-04-30 10:00:00
石浦新港小学,宁波市,34,6,13,108,18,12,0.4,103,9,4,2026-04-30 10:00:00
大桥市场,宁波市,36,5,14,110,29,25,0.4,95,15,10,2026-04-30 10:00:00
宁海水利局,宁波市,36,6,15,114,24,18,0.3,101,10,7,2026-04-30 10:00:00
奉化教育局,宁波市,39,7,12,106,34,27,0.3,95,14,10,2026-04-30 10:00:00
溪口政府大楼,宁波市,35,4,12,103,32,24,0.3,84,10,8,2026-04-30 10:00:00
钱湖水厂,宁波市,--,--,18,--,27,21,--,85,17,12,2026-04-30 10:00:00
文峰小学,宁波市,30,7,17,80,29,21,0.5,88,11,8,2026-04-30 10:00:00
姚江小学,宁波市,42,8,19,100,30,29,0.6,77,17,14,2026-04-30 10:00:00
宁海城南站,宁波市,--,6,13,111,--,--,0.4,99,8,5,2026-04-30 10:00:00
慈溪实验小学,宁波市,48,6,17,103,33,33,0.6,82,21,17,2026-04-30 10:00:00
龙山公园,宁波市,40,6,17,92,31,28,0.6,73,19,17,2026-04-30 10:00:00
慈溪环保大楼,宁波市,45,6,17,105,31,31,0.7,83,22,18,2026-04-30 10:00:00
建德监测大楼,杭州市,30,7,4,93,21,14,0.5,60,9,6,2026-04-30 10:00:00
淳安环保大楼,杭州市,30,10,4,96,13,11,0.5,78,7,6,2026-04-30 10:00:00
海辰小学,杭州市,--,--,13,105,--,--,0.4,76,18,14,2026-04-30 10:00:00
桐庐江南,杭州市,32,6,11,102,23,22,0.5,89,13,11,2026-04-30 10:00:00
第二中学,杭州市,32,4,11,102,19,16,0.4,69,10,9,2026-04-30 10:00:00
桐庐江北,杭州市,34,5,11,107,30,23,0.5,88,11,10,2026-04-30 10:00:00
老年活动中心,杭州市,34,12,3,108,21,14,0.2,92,7,6,2026-04-30 10:00:00
洞头气象局,温州市,--,7,11,84,--,2,0.5,88,8,--,2026-04-30 10:00:00
文成中学,温州市,--,7,5,92,4,--,0.2,76,5,--,2026-04-30 10:00:00
乐成,温州市,24,5,14,76,9,3,0.4,62,7,--,2026-04-30 10:00:00
泰顺实验中学,温州市,--,--,--,--,6,2,0.6,68,--,--,2026-04-30 10:00:00
龙港,温州市,23,9,13,72,7,4,0.3,66,8,3,2026-04-30 10:00:00
瓯北,温州市,24,7,24,74,11,6,0.4,62,10,6,2026-04-30 10:00:00
苍南中学,温州市,23,7,10,71,7,4,0.4,59,10,6,2026-04-30 10:00:00
灵溪,温州市,22,8,2,69,9,3,0.4,54,20,6,2026-04-30 10:00:00
花园桥,温州市,28,6,7,89,6,2,0.3,76,4,2,2026-04-30 10:00:00
罗阳,温州市,26,5,9,82,10,5,0.4,77,--,--,2026-04-30 10:00:00
平阳监测站,温州市,25,9,4,77,5,7,0.5,67,7,4,2026-04-30 10:00:00
平阳县政府,温州市,27,6,7,84,9,6,0.6,74,8,4,2026-04-30 10:00:00
安阳新区,温州市,28,9,7,89,5,3,0.3,74,5,4,2026-04-30 10:00:00
柳市,温州市,32,4,7,102,6,2,0.2,93,6,3,2026-04-30 10:00:00
大峃,温州市,28,3,8,87,7,3,0.3,76,4,3,2026-04-30 10:00:00
龙港实验中学,温州市,25,8,11,79,8,5,0.3,74,6,3,2026-04-30 10:00:00
上塘,温州市,29,4,6,92,4,2,0.4,72,7,3,2026-04-30 10:00:00
春晖小学,湖州市,36,6,2,104,29,25,0.6,69,14,13,2026-04-30 10:00:00
龙山新区,湖州市,35,6,24,75,27,24,0.7,64,15,11,2026-04-30 10:00:00
地信科创园,湖州市,53,8,12,101,54,19,0.3,63,29,12,2026-04-30 10:00:00
职教中心,湖州市,38,6,14,70,38,21,0.5,56,27,11,2026-04-30 10:00:00
安吉实验小学,湖州市,28,7,10,88,24,16,0.4,72,20,16,2026-04-30 10:00:00
安吉城东,湖州市,27,5,5,86,18,13,0.3,73,13,12,2026-04-30 10:00:00
马寅初初中,绍兴市,39,5,14,89,32,27,0.6,76,15,12,2026-04-30 10:00:00
城东站,绍兴市,38,4,14,80,30,26,0.5,75,15,12,2026-04-30 10:00:00
杨树畈,绍兴市,30,4,7,93,10,8,0.4,69,10,7,2026-04-30 10:00:00
城新小学,绍兴市,30,7,9,94,13,12,0.4,74,15,11,2026-04-30 10:00:00
青少年宫,绍兴市,33,7,9,104,16,12,0.3,79,13,8,2026-04-30 10:00:00
丽湖小区,绍兴市,33,6,15,100,23,23,0.5,91,8,8,2026-04-30 10:00:00
钟楼站,绍兴市,32,4,13,87,26,22,0.5,82,13,11,2026-04-30 10:00:00
岱山环保大楼,舟山市,38,5,13,106,38,23,0.4,106,13,7,2026-04-30 10:00:00
岱山高亭,舟山市,42,6,11,98,38,29,0.3,98,13,7,2026-04-30 10:00:00
嵊泗菜园,舟山市,39,8,8,112,36,27,0.4,112,12,9,2026-04-30 10:00:00
建设大楼,衢州市,37,6,11,116,12,7,0.3,99,10,5,2026-04-30 10:00:00
龙游二高,衢州市,34,5,8,108,13,10,0.2,83,12,8,2026-04-30 10:00:00
开化监测大楼,衢州市,--,7,10,--,6,3,0.4,64,4,2,2026-04-30 10:00:00
图书馆大楼,衢州市,28,5,9,89,13,5,0.2,77,11,--,2026-04-30 10:00:00
衢州三中（市）,衢州市,33,7,12,105,16,13,0.4,89,12,8,2026-04-30 10:00:00
开化气象局,衢州市,25,5,4,78,17,3,0.2,68,7,--,2026-04-30 10:00:00
人民医院,衢州市,30,7,11,96,16,11,0.5,88,11,6,2026-04-30 10:00:00
常山环保大楼,衢州市,30,5,10,93,12,7,0.4,79,9,5,2026-04-30 10:00:00
江山环保大楼,衢州市,29,9,10,92,22,17,0.6,80,11,8,2026-04-30 10:00:00
永康一中,金华市,--,9,--,--,17,9,0.4,77,12,11,2026-04-30 10:00:00
武义县政府,金华市,28,9,10,89,16,9,0.5,79,10,4,2026-04-30 10:00:00
浦江中学,金华市,28,5,10,89,17,12,0.4,65,12,6,2026-04-30 10:00:00
东阳环保大楼,金华市,29,6,8,92,10,10,0.6,68,8,6,2026-04-30 10:00:00
儿童公园,金华市,32,6,12,101,14,14,0.6,81,14,8,2026-04-30 10:00:00
浦江实验中学,金华市,30,6,7,93,18,6,0.3,78,6,4,2026-04-30 10:00:00
南园初中,金华市,30,4,7,94,13,10,0.4,81,7,--,2026-04-30 10:00:00
广厦学院,金华市,30,5,9,93,14,16,0.5,71,12,12,2026-04-30 10:00:00
西城供电所,金华市,25,6,8,78,19,14,0.2,73,16,14,2026-04-30 10:00:00
兰溪八中,金华市,23,8,12,73,19,10,0.4,69,8,4,2026-04-30 10:00:00
武义北岭幼儿园,金华市,30,7,12,93,16,12,0.4,77,16,9,2026-04-30 10:00:00
国税大楼,金华市,31,8,12,97,6,4,0.4,80,4,3,2026-04-30 10:00:00
江东,金华市,31,6,11,97,20,14,0.4,80,9,9,2026-04-30 10:00:00
第五中学,金华市,33,7,10,105,18,8,0.5,77,13,6,2026-04-30 10:00:00
兰溪监测站,金华市,27,7,9,85,12,12,0.5,79,6,7,2026-04-30 10:00:00
北苑,金华市,30,5,12,95,23,14,0.4,77,8,6,2026-04-30 10:00:00
