site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
岱山环保大楼,舟山市,35,5,11,110,10,5,0.4,104,20,9,2026-04-29 15:00:00
开化气象局,衢州市,--,4,6,90,2,--,0.2,84,12,6,2026-04-29 15:00:00
图书馆大楼,衢州市,--,4,17,87,5,--,0.3,87,22,--,2026-04-29 15:00:00
常山环保大楼,衢州市,--,4,14,91,3,--,0.4,89,--,--,2026-04-29 15:00:00
龙游二高,衢州市,28,5,13,87,4,2,0.3,85,26,14,2026-04-29 15:00:00
建设大楼,衢州市,33,5,17,103,3,2,0.3,104,23,12,2026-04-29 15:00:00
衢州三中（市）,衢州市,29,7,15,92,4,2,0.4,89,19,11,2026-04-29 15:00:00
开化监测大楼,衢州市,32,7,6,101,1,2,0.3,94,9,5,2026-04-29 15:00:00
人民医院,衢州市,30,7,18,95,6,2,0.6,91,25,14,2026-04-29 15:00:00
江山环保大楼,衢州市,27,6,13,84,5,3,0.7,86,23,13,2026-04-29 15:00:00
武义北岭幼儿园,金华市,27,7,16,86,10,4,0.4,78,196,23,2026-04-29 15:00:00
东阳环保大楼,金华市,26,7,14,81,3,3,0.6,78,17,11,2026-04-29 15:00:00
儿童公园,金华市,26,6,20,82,4,2,0.6,85,34,15,2026-04-29 15:00:00
江东,金华市,--,5,14,83,--,--,0.4,83,32,15,2026-04-29 15:00:00
北苑,金华市,--,4,17,82,2,--,0.4,85,25,12,2026-04-29 15:00:00
南园初中,金华市,--,5,10,92,--,--,0.4,87,28,16,2026-04-29 15:00:00
第五中学,金华市,28,6,16,87,3,1,0.5,86,32,12,2026-04-29 15:00:00
浦江实验中学,金华市,27,5,11,84,2,1,0.3,86,24,11,2026-04-29 15:00:00
西城供电所,金华市,27,6,12,85,10,5,0.3,81,35,19,2026-04-29 15:00:00
永康一中,金华市,29,6,13,91,7,2,0.4,83,30,14,2026-04-29 15:00:00
国税大楼,金华市,30,8,12,94,5,2,0.4,88,26,15,2026-04-29 15:00:00
兰溪监测站,金华市,25,6,12,79,2,1,0.5,82,18,12,2026-04-29 15:00:00
浦江中学,金华市,25,3,18,78,6,3,0.3,84,28,11,2026-04-29 15:00:00
武义县政府,金华市,30,8,15,94,6,1,0.4,81,35,16,2026-04-29 15:00:00
兰溪八中,金华市,23,7,14,73,2,2,0.4,75,21,11,2026-04-29 15:00:00
广厦学院,金华市,26,5,17,82,5,3,0.5,80,26,12,2026-04-29 15:00:00
