site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
慈溪实验小学,宁波市,33,4,8,104,11,5,0.4,101,36,19,2026-04-29 06:00:00
钱湖水厂,宁波市,32,4,13,101,14,6,0.4,103,46,21,2026-04-29 06:00:00
奉化教育局,宁波市,32,6,10,102,16,8,0.3,96,64,28,2026-04-29 06:00:00
慈溪环保大楼,宁波市,31,5,12,99,13,6,0.4,98,41,22,2026-04-29 06:00:00
第二中学,杭州市,31,4,7,99,3,2,0.4,92,39,20,2026-04-29 06:00:00
建德监测大楼,杭州市,27,7,2,84,4,2,0.4,70,38,23,2026-04-29 06:00:00
老年活动中心,杭州市,30,12,3,96,2,1,0.4,98,23,15,2026-04-29 06:00:00
桐庐江北,杭州市,34,5,12,107,4,2,0.5,101,43,24,2026-04-29 06:00:00
淳安环保大楼,杭州市,26,9,4,83,1,1,0.5,88,24,16,2026-04-29 06:00:00
海辰小学,杭州市,30,6,11,95,13,9,0.6,90,36,21,2026-04-29 06:00:00
桐庐江南,杭州市,32,5,11,102,5,3,0.6,94,42,22,2026-04-29 06:00:00
柳市,温州市,35,4,11,102,35,14,0.3,114,49,26,2026-04-29 06:00:00
龙港实验中学,温州市,34,9,16,95,34,15,0.4,114,51,25,2026-04-29 06:00:00
乐成,温州市,30,6,10,93,18,7,0.4,108,43,21,2026-04-29 06:00:00
上塘,温州市,30,5,9,95,29,13,0.4,110,49,24,2026-04-29 06:00:00
安阳新区,温州市,28,10,13,89,19,14,0.3,103,35,20,2026-04-29 06:00:00
灵溪,温州市,51,8,3,93,51,16,0.4,109,53,25,2026-04-29 06:00:00
花园桥,温州市,28,7,12,87,25,11,0.4,101,42,19,2026-04-29 06:00:00
平阳县政府,温州市,37,7,12,88,37,19,0.6,105,48,25,2026-04-29 06:00:00
平阳监测站,温州市,28,10,7,81,28,13,0.5,98,38,20,2026-04-29 06:00:00
大峃,温州市,51,7,8,98,51,26,0.3,115,50,25,2026-04-29 06:00:00
苍南中学,温州市,44,8,10,95,44,20,0.4,114,57,27,2026-04-29 06:00:00
罗阳,温州市,49,5,7,113,49,26,0.5,119,45,24,2026-04-29 06:00:00
龙港,温州市,39,12,16,85,39,16,0.3,103,62,24,2026-04-29 06:00:00
泰顺实验中学,温州市,52,6,6,108,52,29,0.5,116,45,23,2026-04-29 06:00:00
洞头气象局,温州市,30,7,7,95,29,10,0.5,103,40,19,2026-04-29 06:00:00
瓯北,温州市,29,6,17,90,28,12,0.5,101,45,19,2026-04-29 06:00:00
文成中学,温州市,51,7,6,106,51,26,0.3,120,50,26,2026-04-29 06:00:00
安吉实验小学,湖州市,29,6,6,92,3,4,0.4,87,23,18,2026-04-29 06:00:00
春晖小学,湖州市,31,5,3,98,7,7,0.5,90,28,18,2026-04-29 06:00:00
安吉城东,湖州市,28,5,5,87,4,3,0.2,80,20,14,2026-04-29 06:00:00
地信科创园,湖州市,--,--,7,94,2,9,0.4,90,25,21,2026-04-29 06:00:00
职教中心,湖州市,31,5,10,97,7,4,0.3,93,24,12,2026-04-29 06:00:00
龙山新区,湖州市,34,4,18,107,5,3,0.4,98,19,10,2026-04-29 06:00:00
钟楼站,绍兴市,27,4,9,77,27,17,0.4,86,46,25,2026-04-29 06:00:00
青少年宫,绍兴市,27,7,8,86,10,5,0.3,73,50,26,2026-04-29 06:00:00
丽湖小区,绍兴市,30,4,11,93,15,9,0.4,98,39,21,2026-04-29 06:00:00
城新小学,绍兴市,28,6,2,89,10,7,0.4,78,48,27,2026-04-29 06:00:00
城东站,绍兴市,26,4,8,72,25,18,0.3,76,43,25,2026-04-29 06:00:00
杨树畈,绍兴市,25,4,2,80,13,6,0.3,73,42,22,2026-04-29 06:00:00
马寅初初中,绍兴市,24,4,12,75,20,12,0.5,83,44,21,2026-04-29 06:00:00
嵊泗菜园,舟山市,34,7,6,108,13,7,0.3,106,30,17,2026-04-29 06:00:00
岱山高亭,舟山市,30,8,7,93,16,6,0.4,95,38,17,2026-04-29 06:00:00
岱山环保大楼,舟山市,30,5,10,94,16,6,0.3,102,38,19,2026-04-29 06:00:00
开化气象局,衢州市,26,6,3,83,11,2,0.2,80,28,13,2026-04-29 06:00:00
建设大楼,衢州市,31,5,13,99,11,6,0.3,92,58,32,2026-04-29 06:00:00
龙游二高,衢州市,26,5,7,83,13,8,0.3,75,59,33,2026-04-29 06:00:00
衢州三中（市）,衢州市,26,7,13,81,7,3,0.4,80,49,30,2026-04-29 06:00:00
人民医院,衢州市,26,6,8,82,7,3,0.4,78,59,35,2026-04-29 06:00:00
图书馆大楼,衢州市,--,4,8,88,10,--,0.3,86,48,24,2026-04-29 06:00:00
开化监测大楼,衢州市,29,7,5,91,6,1,0.4,88,22,11,2026-04-29 06:00:00
江山环保大楼,衢州市,26,5,4,82,5,3,0.4,78,58,30,2026-04-29 06:00:00
常山环保大楼,衢州市,28,4,7,87,7,2,0.4,89,--,--,2026-04-29 06:00:00
浦江中学,金华市,25,4,6,79,6,3,0.4,74,54,27,2026-04-29 06:00:00
武义北岭幼儿园,金华市,467,7,19,56,567,19,0.5,64,165,41,2026-04-29 06:00:00
兰溪八中,金华市,22,7,10,68,8,4,0.4,64,47,27,2026-04-29 06:00:00
江东,金华市,22,5,9,70,9,5,0.4,65,56,25,2026-04-29 06:00:00
国税大楼,金华市,27,8,13,84,11,3,0.5,95,54,32,2026-04-29 06:00:00
南园初中,金华市,26,5,8,82,20,11,0.4,96,49,30,2026-04-29 06:00:00
广厦学院,金华市,23,5,12,72,19,9,0.5,81,50,21,2026-04-29 06:00:00
浦江实验中学,金华市,26,6,5,82,2,1,0.4,80,56,25,2026-04-29 06:00:00
兰溪监测站,金华市,24,6,8,76,7,6,0.5,72,41,26,2026-04-29 06:00:00
武义县政府,金华市,26,8,15,64,26,15,0.5,70,68,39,2026-04-29 06:00:00
东阳环保大楼,金华市,23,6,9,72,12,8,0.5,77,38,22,2026-04-29 06:00:00
第五中学,金华市,23,6,15,71,9,4,0.6,65,63,25,2026-04-29 06:00:00
儿童公园,金华市,23,5,11,72,11,6,0.7,68,67,31,2026-04-29 06:00:00
西城供电所,金华市,30,6,7,77,30,18,0.3,81,72,35,2026-04-29 06:00:00
北苑,金华市,23,4,10,73,6,4,0.4,68,53,27,2026-04-29 06:00:00
永康一中,金华市,25,6,10,79,24,14,0.3,87,64,32,2026-04-29 06:00:00
