site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
嘉善监测大楼,嘉兴市,28,4,14,89,24,17,0.3,80,50,27,2026-04-29 01:00:00
海宁监测大楼,嘉兴市,30,5,13,93,20,12,0.3,76,50,27,2026-04-29 01:00:00
文峰小学,宁波市,30,8,13,94,22,9,0.4,105,47,25,2026-04-29 01:00:00
慈溪实验小学,宁波市,32,4,9,101,21,12,0.5,105,52,27,2026-04-29 01:00:00
姚江小学,宁波市,32,7,14,102,15,9,0.4,103,46,24,2026-04-29 01:00:00
大桥市场,宁波市,32,6,14,94,32,14,0.3,98,61,30,2026-04-29 01:00:00
奉化教育局,宁波市,33,8,13,97,33,14,0.3,100,68,30,2026-04-29 01:00:00
宁海水利局,宁波市,28,8,20,89,26,13,0.3,107,59,31,2026-04-29 01:00:00
龙山公园,宁波市,--,5,--,101,18,10,0.4,103,48,25,2026-04-29 01:00:00
石浦新港小学,宁波市,33,6,13,103,23,8,0.4,116,47,24,2026-04-29 01:00:00
钱湖水厂,宁波市,33,4,12,103,23,9,0.4,103,52,23,2026-04-29 01:00:00
宁海城南站,宁波市,28,7,19,88,25,12,0.3,108,57,31,2026-04-29 01:00:00
溪口政府大楼,宁波市,30,5,11,96,25,12,0.2,100,50,27,2026-04-29 01:00:00
慈溪环保大楼,宁波市,31,4,11,99,24,12,0.4,101,56,30,2026-04-29 01:00:00
老年活动中心,杭州市,--,--,4,94,5,4,0.4,100,30,18,2026-04-29 01:00:00
建德监测大楼,杭州市,19,7,12,59,16,11,0.5,69,46,27,2026-04-29 01:00:00
桐庐江南,杭州市,27,5,15,86,25,15,0.6,84,56,29,2026-04-29 01:00:00
淳安环保大楼,杭州市,27,10,4,86,4,4,0.5,90,32,20,2026-04-29 01:00:00
海辰小学,杭州市,29,6,13,91,25,17,0.7,83,49,29,2026-04-29 01:00:00
桐庐江北,杭州市,30,5,14,93,25,18,0.6,93,62,31,2026-04-29 01:00:00
第二中学,杭州市,27,4,11,85,18,13,0.4,89,48,21,2026-04-29 01:00:00
安阳新区,温州市,38,11,14,107,34,26,0.4,123,47,23,2026-04-29 01:00:00
乐成,温州市,36,6,10,113,26,13,0.4,135,43,22,2026-04-29 01:00:00
平阳县政府,温州市,58,7,10,113,61,30,0.7,132,48,27,2026-04-29 01:00:00
洞头气象局,温州市,39,7,7,104,39,16,0.5,123,40,20,2026-04-29 01:00:00
文成中学,温州市,63,7,6,127,68,35,0.3,130,44,24,2026-04-29 01:00:00
花园桥,温州市,43,7,13,103,43,19,0.4,121,49,24,2026-04-29 01:00:00
罗阳,温州市,43,5,6,123,43,22,0.4,122,45,24,2026-04-29 01:00:00
泰顺实验中学,温州市,47,6,5,122,47,22,0.4,123,46,24,2026-04-29 01:00:00
上塘,温州市,49,6,11,116,49,24,0.5,126,51,25,2026-04-29 01:00:00
苍南中学,温州市,62,8,9,125,66,27,0.5,132,55,27,2026-04-29 01:00:00
瓯北,温州市,50,6,17,104,50,20,0.6,114,47,21,2026-04-29 01:00:00
龙港实验中学,温州市,50,9,10,130,50,25,0.5,139,56,29,2026-04-29 01:00:00
平阳监测站,温州市,52,10,5,106,52,26,0.6,124,40,23,2026-04-29 01:00:00
灵溪,温州市,--,9,--,--,--,--,0.4,128,49,26,2026-04-29 01:00:00
龙港,温州市,55,10,13,112,56,24,0.4,122,68,27,2026-04-29 01:00:00
大峃,温州市,58,6,7,121,61,30,0.3,121,46,23,2026-04-29 01:00:00
柳市,温州市,37,4,10,117,37,19,0.4,138,49,27,2026-04-29 01:00:00
春晖小学,湖州市,26,5,6,83,13,11,0.5,70,39,24,2026-04-29 01:00:00
安吉实验小学,湖州市,29,7,7,90,11,10,0.4,75,34,24,2026-04-29 01:00:00
安吉城东,湖州市,26,4,8,83,10,8,0.3,72,29,20,2026-04-29 01:00:00
职教中心,湖州市,29,5,13,90,17,9,0.3,87,34,16,2026-04-29 01:00:00
地信科创园,湖州市,--,--,8,85,10,14,0.4,77,37,28,2026-04-29 01:00:00
龙山新区,湖州市,30,5,18,93,13,7,0.4,89,27,13,2026-04-29 01:00:00
马寅初初中,绍兴市,33,4,15,82,33,17,0.5,97,53,26,2026-04-29 01:00:00
杨树畈,绍兴市,30,4,6,70,30,14,0.3,75,48,26,2026-04-29 01:00:00
城新小学,绍兴市,37,7,8,71,37,22,0.4,78,59,33,2026-04-29 01:00:00
青少年宫,绍兴市,35,6,23,62,35,19,0.3,66,62,33,2026-04-29 01:00:00
丽湖小区,绍兴市,31,5,13,97,19,10,0.4,110,48,27,2026-04-29 01:00:00
钟楼站,绍兴市,28,5,11,88,21,10,0.3,102,52,28,2026-04-29 01:00:00
城东站,绍兴市,25,5,13,75,25,13,0.3,90,48,28,2026-04-29 01:00:00
岱山高亭,舟山市,30,10,7,95,23,10,0.4,97,43,20,2026-04-29 01:00:00
嵊泗菜园,舟山市,33,7,6,105,17,9,0.4,104,35,20,2026-04-29 01:00:00
岱山环保大楼,舟山市,33,6,10,105,24,11,0.4,106,45,23,2026-04-29 01:00:00
衢州三中（市）,衢州市,25,7,14,80,20,13,0.4,88,61,37,2026-04-29 01:00:00
开化监测大楼,衢州市,28,7,6,88,4,2,0.3,92,26,13,2026-04-29 01:00:00
江山环保大楼,衢州市,26,7,8,77,26,17,0.4,88,70,35,2026-04-29 01:00:00
建设大楼,衢州市,26,5,20,82,22,12,0.3,94,73,39,2026-04-29 01:00:00
常山环保大楼,衢州市,29,4,10,91,26,18,0.4,--,--,--,2026-04-29 01:00:00
龙游二高,衢州市,30,4,10,70,30,19,0.3,78,72,38,2026-04-29 01:00:00
人民医院,衢州市,30,8,13,76,30,16,0.5,90,70,40,2026-04-29 01:00:00
图书馆大楼,衢州市,29,4,10,83,29,8,0.4,91,55,26,2026-04-29 01:00:00
开化气象局,衢州市,25,5,4,80,7,2,0.2,84,33,16,2026-04-29 01:00:00
浦江实验中学,金华市,25,5,7,78,22,7,0.4,83,63,28,2026-04-29 01:00:00
东阳环保大楼,金华市,24,6,10,76,15,9,0.5,96,61,35,2026-04-29 01:00:00
武义北岭幼儿园,金华市,158,8,19,75,265,34,0.5,93,97,42,2026-04-29 01:00:00
兰溪监测站,金华市,23,6,11,64,18,16,0.5,68,49,29,2026-04-29 01:00:00
西城供电所,金华市,41,6,10,84,41,28,0.3,107,85,38,2026-04-29 01:00:00
第五中学,金华市,42,6,17,67,42,18,0.6,78,76,30,2026-04-29 01:00:00
国税大楼,金华市,32,8,10,100,25,15,0.5,131,60,36,2026-04-29 01:00:00
浦江中学,金华市,28,3,7,72,28,10,0.4,78,65,34,2026-04-29 01:00:00
武义县政府,金华市,39,9,15,83,39,13,0.5,98,72,42,2026-04-29 01:00:00
广厦学院,金华市,35,5,12,77,35,12,0.5,99,64,27,2026-04-29 01:00:00
江东,金华市,35,6,16,63,35,18,0.5,78,72,32,2026-04-29 01:00:00
永康一中,金华市,34,7,14,91,34,18,0.4,118,70,35,2026-04-29 01:00:00
北苑,金华市,34,4,15,66,34,18,0.4,80,65,34,2026-04-29 01:00:00
兰溪八中,金华市,33,6,13,58,33,12,0.4,59,56,33,2026-04-29 01:00:00
儿童公园,金华市,49,6,16,65,49,24,0.7,77,83,40,2026-04-29 01:00:00
南园初中,金华市,33,6,8,103,28,15,0.4,135,53,32,2026-04-29 01:00:00
