site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
陆家桥村,嘉兴市,30,8,15,94,19,19,0.5,94,16,13,2026-04-29 21:00:00
平湖幼儿园,嘉兴市,30,7,13,95,18,17,0.4,91,15,12,2026-04-29 21:00:00
海盐商贸学校,嘉兴市,32,5,17,102,22,14,0.3,98,18,11,2026-04-29 21:00:00
胜利社区,嘉兴市,32,6,16,77,24,22,0.5,88,16,13,2026-04-29 21:00:00
振东新六中站,嘉兴市,28,6,23,88,19,15,0.5,93,17,13,2026-04-29 21:00:00
植材小学,嘉兴市,27,8,20,84,14,9,0.5,90,14,10,2026-04-29 21:00:00
气象观测台,嘉兴市,33,9,21,92,29,23,0.4,92,21,14,2026-04-29 21:00:00
高级中学,嘉兴市,34,7,19,106,19,15,0.3,100,18,11,2026-04-29 21:00:00
海宁监测大楼,嘉兴市,31,5,22,75,31,20,0.3,88,18,11,2026-04-29 21:00:00
茅盾小学,嘉兴市,30,5,23,95,16,13,0.4,92,15,12,2026-04-29 21:00:00
文化中心,嘉兴市,27,9,11,85,14,14,0.5,83,14,12,2026-04-29 21:00:00
硖石街道,嘉兴市,25,7,16,74,21,17,0.4,81,14,9,2026-04-29 21:00:00
宁海水利局,宁波市,35,6,14,111,7,4,0.3,104,17,9,2026-04-29 21:00:00
大桥市场,宁波市,30,5,20,95,19,11,0.4,99,18,9,2026-04-29 21:00:00
龙山公园,宁波市,30,4,11,96,14,10,0.4,99,14,8,2026-04-29 21:00:00
宁海城南站,宁波市,35,6,12,110,4,3,0.3,104,15,8,2026-04-29 21:00:00
姚江小学,宁波市,31,6,18,99,10,8,0.4,100,11,8,2026-04-29 21:00:00
奉化教育局,宁波市,33,7,12,105,13,9,0.3,105,18,9,2026-04-29 21:00:00
慈溪环保大楼,宁波市,33,4,14,103,13,9,0.4,105,16,8,2026-04-29 21:00:00
石浦新港小学,宁波市,35,6,11,109,2,1,0.4,116,15,5,2026-04-29 21:00:00
文峰小学,宁波市,33,7,10,103,3,1,0.4,98,14,6,2026-04-29 21:00:00
钱湖水厂,宁波市,34,4,19,107,13,7,0.4,106,14,6,2026-04-29 21:00:00
溪口政府大楼,宁波市,34,4,9,108,5,4,0.2,107,13,7,2026-04-29 21:00:00
慈溪实验小学,宁波市,33,4,14,103,15,10,0.4,108,13,8,2026-04-29 21:00:00
第二中学,杭州市,30,4,22,96,10,8,0.3,88,7,5,2026-04-29 21:00:00
桐庐江南,杭州市,35,6,10,112,9,8,0.5,101,10,6,2026-04-29 21:00:00
老年活动中心,杭州市,--,--,5,98,4,3,0.3,101,3,2,2026-04-29 21:00:00
海辰小学,杭州市,31,7,19,97,29,21,0.7,97,16,11,2026-04-29 21:00:00
淳安环保大楼,杭州市,27,9,6,84,7,4,0.5,88,3,2,2026-04-29 21:00:00
建德监测大楼,杭州市,27,6,8,85,6,3,0.4,77,7,5,2026-04-29 21:00:00
桐庐江北,杭州市,37,6,10,117,8,8,0.5,111,9,6,2026-04-29 21:00:00
大峃,温州市,21,7,8,67,2,1,0.3,71,29,15,2026-04-29 21:00:00
平阳监测站,温州市,--,9,--,78,--,2,--,76,24,11,2026-04-29 21:00:00
文成中学,温州市,25,6,4,79,1,1,0.2,71,33,17,2026-04-29 21:00:00
罗阳,温州市,25,5,9,79,3,1,0.4,85,22,12,2026-04-29 21:00:00
苍南中学,温州市,25,7,13,78,6,3,0.4,74,33,16,2026-04-29 21:00:00
龙港,温州市,25,9,14,79,7,3,0.3,78,29,12,2026-04-29 21:00:00
泰顺实验中学,温州市,23,5,5,73,2,1,0.5,79,22,13,2026-04-29 21:00:00
花园桥,温州市,23,6,12,73,4,2,0.3,77,19,9,2026-04-29 21:00:00
瓯北,温州市,24,7,28,74,10,4,0.4,85,24,10,2026-04-29 21:00:00
灵溪,温州市,42,8,7,73,42,10,0.4,73,38,14,2026-04-29 21:00:00
龙港实验中学,温州市,29,8,12,92,5,2,0.3,89,25,12,2026-04-29 21:00:00
上塘,温州市,26,5,13,82,4,2,0.4,91,22,10,2026-04-29 21:00:00
柳市,温州市,29,4,13,92,7,3,0.2,95,23,11,2026-04-29 21:00:00
安阳新区,温州市,22,10,15,69,5,5,0.3,80,16,12,2026-04-29 21:00:00
乐成,温州市,--,5,9,95,10,--,0.4,96,16,--,2026-04-29 21:00:00
平阳县政府,温州市,27,6,9,85,5,2,0.6,82,28,14,2026-04-29 21:00:00
洞头气象局,温州市,--,7,9,101,7,--,0.4,99,23,8,2026-04-29 21:00:00
地信科创园,湖州市,41,6,16,85,41,14,0.2,90,16,11,2026-04-29 21:00:00
春晖小学,湖州市,24,4,18,74,15,14,0.6,88,11,10,2026-04-29 21:00:00
安吉实验小学,湖州市,27,6,13,86,22,16,0.4,97,9,9,2026-04-29 21:00:00
安吉城东,湖州市,26,5,7,83,10,9,0.2,91,7,7,2026-04-29 21:00:00
龙山新区,湖州市,29,5,22,91,11,10,0.4,101,9,6,2026-04-29 21:00:00
职教中心,湖州市,28,5,15,87,19,9,0.3,92,14,7,2026-04-29 21:00:00
马寅初初中,绍兴市,29,4,14,92,9,7,0.5,89,16,9,2026-04-29 21:00:00
丽湖小区,绍兴市,34,4,13,108,3,3,0.4,105,10,6,2026-04-29 21:00:00
城东站,绍兴市,--,4,10,86,9,7,--,82,15,10,2026-04-29 21:00:00
杨树畈,绍兴市,24,5,10,74,10,3,0.5,79,16,8,2026-04-29 21:00:00
青少年宫,绍兴市,23,7,21,73,12,8,0.4,80,16,9,2026-04-29 21:00:00
城新小学,绍兴市,27,7,9,86,12,9,0.4,88,15,10,2026-04-29 21:00:00
钟楼站,绍兴市,30,5,11,95,8,8,0.4,92,15,9,2026-04-29 21:00:00
岱山高亭,舟山市,34,6,7,107,9,5,0.3,106,15,6,2026-04-29 21:00:00
岱山环保大楼,舟山市,37,5,11,117,10,5,0.4,111,16,7,2026-04-29 21:00:00
嵊泗菜园,舟山市,36,7,6,114,9,7,0.3,118,14,8,2026-04-29 21:00:00
建设大楼,衢州市,29,5,21,92,5,1,0.4,100,10,6,2026-04-29 21:00:00
常山环保大楼,衢州市,26,4,17,81,7,5,0.4,85,11,--,2026-04-29 21:00:00
开化监测大楼,衢州市,24,7,7,75,2,1,0.4,92,3,2,2026-04-29 21:00:00
人民医院,衢州市,27,5,15,86,5,1,0.5,91,13,6,2026-04-29 21:00:00
江山环保大楼,衢州市,25,6,12,80,4,3,0.4,84,11,7,2026-04-29 21:00:00
图书馆大楼,衢州市,25,4,20,77,10,7,0.2,83,13,--,2026-04-29 21:00:00
衢州三中（市）,衢州市,25,7,18,77,8,5,0.4,88,9,5,2026-04-29 21:00:00
龙游二高,衢州市,25,5,14,78,6,4,0.3,83,12,8,2026-04-29 21:00:00
开化气象局,衢州市,--,5,6,77,6,--,0.2,85,7,--,2026-04-29 21:00:00
南园初中,金华市,--,5,10,93,2,--,0.4,92,15,--,2026-04-29 21:00:00
兰溪八中,金华市,23,7,15,71,6,4,0.4,69,9,5,2026-04-29 21:00:00
武义县政府,金华市,29,8,16,90,6,3,0.4,87,20,8,2026-04-29 21:00:00
第五中学,金华市,26,6,18,82,10,3,0.5,83,17,7,2026-04-29 21:00:00
西城供电所,金华市,22,6,15,68,9,4,0.3,78,21,12,2026-04-29 21:00:00
北苑,金华市,26,4,15,82,6,2,0.4,80,13,8,2026-04-29 21:00:00
兰溪监测站,金华市,26,6,11,83,5,4,0.5,77,7,6,2026-04-29 21:00:00
浦江实验中学,金华市,26,5,17,81,14,11,0.3,82,9,4,2026-04-29 21:00:00
儿童公园,金华市,25,5,19,79,13,7,0.7,77,19,9,2026-04-29 21:00:00
东阳环保大楼,金华市,25,6,14,77,3,4,0.6,70,9,7,2026-04-29 21:00:00
浦江中学,金华市,25,3,15,78,12,8,0.4,78,13,5,2026-04-29 21:00:00
广厦学院,金华市,24,5,20,76,4,4,0.5,72,15,7,2026-04-29 21:00:00
永康一中,金华市,23,7,19,73,9,6,0.4,82,18,9,2026-04-29 21:00:00
江东,金华市,23,5,21,73,3,7,0.5,78,16,10,2026-04-29 21:00:00
国税大楼,金华市,30,8,15,95,4,1,0.4,94,12,6,2026-04-29 21:00:00
武义北岭幼儿园,金华市,28,7,19,87,14,7,0.5,85,183,15,2026-04-29 21:00:00
