site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
宁海水利局,宁波市,32,7,17,92,32,14,0.3,96,57,30,2026-04-29 03:00:00
溪口政府大楼,宁波市,32,4,10,100,23,12,0.2,98,48,26,2026-04-29 03:00:00
奉化教育局,宁波市,31,7,14,94,31,16,0.3,95,67,29,2026-04-29 03:00:00
慈溪环保大楼,宁波市,31,4,11,98,25,13,0.4,100,51,27,2026-04-29 03:00:00
钱湖水厂,宁波市,34,4,11,106,23,9,0.4,102,51,23,2026-04-29 03:00:00
第二中学,杭州市,29,4,7,91,11,9,0.4,88,45,21,2026-04-29 03:00:00
淳安环保大楼,杭州市,28,9,3,87,2,2,0.5,91,29,18,2026-04-29 03:00:00
海辰小学,杭州市,28,6,12,89,14,9,0.7,85,44,26,2026-04-29 03:00:00
桐庐江北,杭州市,33,5,10,104,9,6,0.6,96,55,28,2026-04-29 03:00:00
建德监测大楼,杭州市,22,7,6,70,12,9,0.5,66,43,26,2026-04-29 03:00:00
老年活动中心,杭州市,31,12,3,97,3,2,0.4,100,27,17,2026-04-29 03:00:00
桐庐江南,杭州市,31,5,9,98,9,5,0.5,88,51,27,2026-04-29 03:00:00
罗阳,温州市,42,5,6,119,42,21,0.4,120,44,24,2026-04-29 03:00:00
花园桥,温州市,33,7,10,97,33,15,0.4,115,47,22,2026-04-29 03:00:00
乐成,温州市,33,6,10,104,21,11,0.4,126,43,22,2026-04-29 03:00:00
洞头气象局,温州市,32,7,6,100,31,11,0.5,114,40,20,2026-04-29 03:00:00
安阳新区,温州市,32,10,10,101,24,17,0.3,116,42,22,2026-04-29 03:00:00
大峃,温州市,66,5,8,116,72,36,0.3,121,48,24,2026-04-29 03:00:00
龙港,温州市,47,11,15,97,47,20,0.4,117,65,26,2026-04-29 03:00:00
灵溪,温州市,61,9,3,105,65,20,0.4,128,51,26,2026-04-29 03:00:00
苍南中学,温州市,53,9,10,109,54,22,0.5,129,57,28,2026-04-29 03:00:00
柳市,温州市,35,4,11,111,34,14,0.4,130,49,27,2026-04-29 03:00:00
瓯北,温州市,35,7,16,96,35,14,0.5,113,46,20,2026-04-29 03:00:00
平阳监测站,温州市,36,11,7,91,36,17,0.5,116,39,21,2026-04-29 03:00:00
平阳县政府,温州市,43,7,11,98,43,21,0.6,124,48,26,2026-04-29 03:00:00
泰顺实验中学,温州市,44,6,5,116,44,23,0.4,118,45,23,2026-04-29 03:00:00
龙港实验中学,温州市,44,10,14,107,44,20,0.4,132,54,27,2026-04-29 03:00:00
文成中学,温州市,66,7,7,117,72,37,0.3,127,48,26,2026-04-29 03:00:00
上塘,温州市,39,5,10,104,39,18,0.5,126,51,25,2026-04-29 03:00:00
春晖小学,湖州市,30,5,2,96,9,8,0.5,78,34,22,2026-04-29 03:00:00
安吉城东,湖州市,26,5,6,83,8,8,0.3,73,26,18,2026-04-29 03:00:00
安吉实验小学,湖州市,27,6,7,85,10,12,0.4,77,30,22,2026-04-29 03:00:00
龙山新区,湖州市,32,5,16,102,10,6,0.4,94,24,12,2026-04-29 03:00:00
地信科创园,湖州市,--,--,7,93,4,10,0.4,82,32,26,2026-04-29 03:00:00
职教中心,湖州市,30,5,10,95,12,8,0.3,91,30,14,2026-04-29 03:00:00
杨树畈,绍兴市,25,4,3,77,25,16,0.3,69,46,24,2026-04-29 03:00:00
青少年宫,绍兴市,27,6,15,76,27,15,0.4,63,59,31,2026-04-29 03:00:00
马寅初初中,绍兴市,28,5,12,87,24,12,0.5,89,49,24,2026-04-29 03:00:00
城东站,绍兴市,25,4,9,80,21,13,0.3,82,46,27,2026-04-29 03:00:00
钟楼站,绍兴市,29,4,9,90,24,13,0.3,93,50,27,2026-04-29 03:00:00
城新小学,绍兴市,29,6,4,81,29,19,0.4,71,56,31,2026-04-29 03:00:00
丽湖小区,绍兴市,32,5,11,100,16,8,0.4,103,44,24,2026-04-29 03:00:00
岱山环保大楼,舟山市,32,5,10,102,20,8,0.4,106,43,22,2026-04-29 03:00:00
岱山高亭,舟山市,30,9,7,95,21,8,0.4,96,41,19,2026-04-29 03:00:00
嵊泗菜园,舟山市,34,7,6,106,14,7,0.3,105,34,19,2026-04-29 03:00:00
建设大楼,衢州市,30,5,12,94,24,13,0.3,91,67,36,2026-04-29 03:00:00
人民医院,衢州市,23,7,9,73,23,13,0.4,82,67,39,2026-04-29 03:00:00
江山环保大楼,衢州市,24,5,5,76,19,14,0.4,81,66,34,2026-04-29 03:00:00
图书馆大楼,衢州市,28,4,9,84,28,12,0.3,87,52,25,2026-04-29 03:00:00
常山环保大楼,衢州市,28,4,8,89,28,12,0.4,--,--,--,2026-04-29 03:00:00
开化气象局,衢州市,24,6,4,76,6,2,0.2,81,31,14,2026-04-29 03:00:00
龙游二高,衢州市,29,4,9,71,29,18,0.3,73,67,36,2026-04-29 03:00:00
开化监测大楼,衢州市,27,8,6,84,5,1,0.4,88,24,12,2026-04-29 03:00:00
衢州三中（市）,衢州市,25,7,13,78,19,11,0.4,81,57,34,2026-04-29 03:00:00
浦江中学,金华市,23,3,12,72,21,11,0.3,70,63,33,2026-04-29 03:00:00
兰溪监测站,金华市,22,6,8,70,13,12,0.5,67,46,28,2026-04-29 03:00:00
武义北岭幼儿园,金华市,187,7,19,62,324,32,0.5,77,117,42,2026-04-29 03:00:00
江东,金华市,32,6,12,70,32,17,0.4,67,66,30,2026-04-29 03:00:00
国税大楼,金华市,28,8,10,88,16,10,0.5,116,59,35,2026-04-29 03:00:00
广厦学院,金华市,26,5,8,83,26,11,0.5,88,61,25,2026-04-29 03:00:00
武义县政府,金华市,45,8,17,62,45,21,0.5,82,71,42,2026-04-29 03:00:00
浦江实验中学,金华市,27,5,5,84,20,7,0.3,78,62,27,2026-04-29 03:00:00
南园初中,金华市,28,6,9,89,28,14,0.4,119,51,32,2026-04-29 03:00:00
西城供电所,金华市,41,6,10,72,41,24,0.3,93,78,37,2026-04-29 03:00:00
儿童公园,金华市,40,5,13,70,40,21,0.6,67,77,37,2026-04-29 03:00:00
第五中学,金华市,38,6,17,67,38,16,0.6,67,71,28,2026-04-29 03:00:00
永康一中,金华市,30,7,13,82,30,15,0.3,104,68,34,2026-04-29 03:00:00
北苑,金华市,31,4,13,69,31,17,0.4,68,60,31,2026-04-29 03:00:00
东阳环保大楼,金华市,25,6,8,78,14,11,0.5,85,52,29,2026-04-29 03:00:00
兰溪八中,金华市,20,6,10,63,16,7,0.4,59,53,31,2026-04-29 03:00:00
