site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
衢州三中（市）,衢州市,--,6,15,--,3,1,0.4,79,35,21,2026-04-29 10:00:00
图书馆大楼,衢州市,--,4,14,86,5,--,0.3,86,38,23,2026-04-29 10:00:00
人民医院,衢州市,28,6,15,88,5,1,0.4,82,46,27,2026-04-29 10:00:00
常山环保大楼,衢州市,28,4,12,87,6,2,0.4,86,--,--,2026-04-29 10:00:00
开化监测大楼,衢州市,29,7,5,91,2,1,0.4,89,17,9,2026-04-29 10:00:00
龙游二高,衢州市,26,4,10,82,4,2,0.3,78,42,23,2026-04-29 10:00:00
开化气象局,衢州市,26,5,6,83,2,2,0.2,82,22,10,2026-04-29 10:00:00
建设大楼,衢州市,32,5,17,100,3,1,0.4,96,40,22,2026-04-29 10:00:00
北苑,金华市,28,4,11,88,3,1,0.4,77,35,17,2026-04-29 10:00:00
儿童公园,金华市,27,5,15,85,5,2,0.6,75,47,20,2026-04-29 10:00:00
广厦学院,金华市,27,6,11,86,3,3,0.5,77,34,15,2026-04-29 10:00:00
浦江中学,金华市,29,3,8,90,7,4,0.3,79,38,17,2026-04-29 10:00:00
兰溪监测站,金华市,27,6,8,84,2,2,0.5,76,27,18,2026-04-29 10:00:00
浦江实验中学,金华市,30,5,7,94,3,2,0.3,85,37,16,2026-04-29 10:00:00
江东,金华市,--,5,12,--,4,3,0.4,73,39,17,2026-04-29 10:00:00
第五中学,金华市,26,6,23,81,4,2,0.7,74,44,16,2026-04-29 10:00:00
东阳环保大楼,金华市,26,6,9,82,1,5,0.5,73,25,15,2026-04-29 10:00:00
南园初中,金华市,26,5,9,81,3,1,0.4,82,40,24,2026-04-29 10:00:00
国税大楼,金华市,26,8,12,83,6,2,0.4,84,41,24,2026-04-29 10:00:00
武义县政府,金华市,23,8,22,72,8,3,0.5,66,55,30,2026-04-29 10:00:00
永康一中,金华市,23,7,18,71,8,3,0.4,79,47,23,2026-04-29 10:00:00
兰溪八中,金华市,25,6,9,80,2,1,0.4,70,32,17,2026-04-29 10:00:00
西城供电所,金华市,--,--,13,--,9,4,0.4,76,55,29,2026-04-29 10:00:00
武义北岭幼儿园,金华市,--,7,23,70,--,5,0.5,61,207,33,2026-04-29 10:00:00
