site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
胜利社区,嘉兴市,25,6,19,75,25,15,0.4,78,67,32,2026-04-28 19:00:00
平湖幼儿园,嘉兴市,25,7,22,79,25,16,0.4,84,53,28,2026-04-28 19:00:00
气象观测台,嘉兴市,33,9,27,73,33,17,0.4,80,54,31,2026-04-28 19:00:00
振东新六中站,嘉兴市,36,4,34,77,36,22,0.6,86,71,37,2026-04-28 19:00:00
嘉善监测大楼,嘉兴市,34,4,31,72,34,20,0.3,77,62,32,2026-04-28 19:00:00
大桥市场,宁波市,48,7,21,103,48,20,0.4,141,66,32,2026-04-28 19:00:00
奉化教育局,宁波市,57,9,19,106,59,24,0.4,144,72,31,2026-04-28 19:00:00
宁海水利局,宁波市,53,7,20,127,54,24,0.4,169,61,32,2026-04-28 19:00:00
宁海城南站,宁波市,55,7,20,129,57,26,0.4,168,61,33,2026-04-28 19:00:00
石浦新港小学,宁波市,50,6,21,122,50,23,0.5,170,49,26,2026-04-28 19:00:00
溪口政府大楼,宁波市,43,5,15,108,43,21,0.3,139,57,31,2026-04-28 19:00:00
龙山公园,宁波市,34,5,11,106,28,14,0.4,124,63,34,2026-04-28 19:00:00
姚江小学,宁波市,34,6,16,106,26,14,0.4,126,60,33,2026-04-28 19:00:00
钱湖水厂,宁波市,43,4,21,105,43,19,0.5,142,58,26,2026-04-28 19:00:00
慈溪实验小学,宁波市,34,4,10,108,22,11,0.5,124,66,32,2026-04-28 19:00:00
文峰小学,宁波市,43,8,14,118,43,22,0.5,153,51,27,2026-04-28 19:00:00
慈溪环保大楼,宁波市,33,4,14,103,27,13,0.4,120,68,35,2026-04-28 19:00:00
桐庐江北,杭州市,30,5,22,95,29,19,0.6,105,77,37,2026-04-28 19:00:00
老年活动中心,杭州市,--,--,11,98,21,16,0.5,111,40,23,2026-04-28 19:00:00
第二中学,杭州市,54,3,23,85,55,37,0.7,110,57,22,2026-04-28 19:00:00
淳安环保大楼,杭州市,--,--,11,88,18,16,0.6,100,44,26,2026-04-28 19:00:00
海辰小学,杭州市,30,7,26,81,30,16,0.6,90,64,35,2026-04-28 19:00:00
建德监测大楼,杭州市,51,7,15,74,51,33,0.7,103,53,30,2026-04-28 19:00:00
桐庐江南,杭州市,37,5,27,83,37,20,0.7,102,68,36,2026-04-28 19:00:00
柳市,温州市,76,5,15,142,85,48,0.5,132,44,23,2026-04-28 19:00:00
花园桥,温州市,55,6,12,125,56,25,0.4,123,47,23,2026-04-28 19:00:00
泰顺实验中学,温州市,55,7,9,130,56,29,0.4,136,49,26,2026-04-28 19:00:00
瓯北,温州市,65,6,23,109,70,28,0.6,113,45,20,2026-04-28 19:00:00
龙港实验中学,温州市,58,9,11,146,60,27,0.4,145,56,28,2026-04-28 19:00:00
灵溪,温州市,78,8,12,119,89,30,0.4,126,45,26,2026-04-28 19:00:00
平阳县政府,温州市,52,7,6,136,52,24,0.7,133,47,27,2026-04-28 19:00:00
安阳新区,温州市,52,9,10,127,52,23,0.6,124,45,20,2026-04-28 19:00:00
上塘,温州市,59,5,11,113,62,28,0.5,123,47,22,2026-04-28 19:00:00
洞头气象局,温州市,51,7,8,138,51,28,0.6,120,39,20,2026-04-28 19:00:00
罗阳,温州市,50,6,10,128,50,26,0.8,131,47,26,2026-04-28 19:00:00
平阳监测站,温州市,50,9,2,130,50,26,0.6,125,39,25,2026-04-28 19:00:00
文成中学,温州市,43,7,5,125,43,21,0.2,142,41,24,2026-04-28 19:00:00
乐成,温州市,88,6,15,146,86,54,0.5,127,38,20,2026-04-28 19:00:00
苍南中学,温州市,81,8,11,128,93,47,0.5,142,52,26,2026-04-28 19:00:00
大峃,温州市,42,7,7,115,42,17,0.3,135,48,25,2026-04-28 19:00:00
龙港,温州市,71,9,18,118,79,29,0.4,118,70,27,2026-04-28 19:00:00
安吉城东,湖州市,23,5,11,72,16,15,0.3,79,38,25,2026-04-28 19:00:00
地信科创园,湖州市,33,7,21,71,18,23,0.4,78,48,32,2026-04-28 19:00:00
春晖小学,湖州市,25,5,29,56,25,17,0.5,75,51,29,2026-04-28 19:00:00
龙山新区,湖州市,27,4,29,84,24,11,0.5,88,42,23,2026-04-28 19:00:00
职教中心,湖州市,28,6,30,77,28,16,0.4,84,48,24,2026-04-28 19:00:00
安吉实验小学,湖州市,29,7,19,76,24,20,0.4,84,46,29,2026-04-28 19:00:00
钟楼站,绍兴市,50,5,15,118,50,23,0.4,145,59,32,2026-04-28 19:00:00
丽湖小区,绍兴市,39,5,10,124,30,15,0.4,137,60,34,2026-04-28 19:00:00
城新小学,绍兴市,31,7,12,98,31,15,0.3,133,71,38,2026-04-28 19:00:00
杨树畈,绍兴市,37,5,12,92,37,15,0.3,122,64,38,2026-04-28 19:00:00
青少年宫,绍兴市,52,9,35,72,52,26,0.4,128,73,40,2026-04-28 19:00:00
马寅初初中,绍兴市,36,5,14,113,35,13,0.5,131,59,30,2026-04-28 19:00:00
城东站,绍兴市,46,5,15,105,46,25,0.4,128,53,32,2026-04-28 19:00:00
岱山高亭,舟山市,30,9,11,96,24,10,0.4,112,47,22,2026-04-28 19:00:00
嵊泗菜园,舟山市,32,7,9,102,20,11,0.4,110,40,22,2026-04-28 19:00:00
岱山环保大楼,舟山市,33,5,14,103,24,12,0.4,122,51,27,2026-04-28 19:00:00
图书馆大楼,衢州市,44,5,12,106,44,12,0.4,122,61,29,2026-04-28 19:00:00
衢州三中（市）,衢州市,44,7,17,101,44,27,0.5,131,69,39,2026-04-28 19:00:00
建设大楼,衢州市,51,5,22,105,51,29,0.5,136,90,45,2026-04-28 19:00:00
龙游二高,衢州市,63,5,14,90,67,34,0.4,126,84,42,2026-04-28 19:00:00
人民医院,衢州市,51,9,16,111,51,30,0.7,135,73,42,2026-04-28 19:00:00
常山环保大楼,衢州市,--,--,--,--,--,--,--,--,--,--,2026-04-28 19:00:00
开化监测大楼,衢州市,30,7,11,95,30,16,0.5,107,32,16,2026-04-28 19:00:00
江山环保大楼,衢州市,48,9,14,101,48,27,0.9,137,78,37,2026-04-28 19:00:00
开化气象局,衢州市,37,5,10,86,37,13,0.3,98,41,18,2026-04-28 19:00:00
东阳环保大楼,金华市,37,7,11,118,36,20,0.6,129,86,47,2026-04-28 19:00:00
江东,金华市,55,6,21,107,57,25,0.5,137,82,36,2026-04-28 19:00:00
国税大楼,金华市,56,8,11,151,56,38,0.6,152,59,33,2026-04-28 19:00:00
浦江实验中学,金华市,63,6,23,89,68,33,0.5,130,69,29,2026-04-28 19:00:00
北苑,金华市,50,5,18,107,50,21,0.5,135,80,42,2026-04-28 19:00:00
浦江中学,金华市,62,4,27,88,66,24,0.4,130,74,38,2026-04-28 19:00:00
儿童公园,金华市,60,6,18,105,64,24,0.7,137,97,45,2026-04-28 19:00:00
武义北岭幼儿园,金华市,60,8,26,121,61,40,0.6,153,73,44,2026-04-28 19:00:00
第五中学,金华市,59,7,26,105,62,19,0.7,138,97,37,2026-04-28 19:00:00
兰溪监测站,金华市,52,6,25,69,52,34,0.7,114,63,37,2026-04-28 19:00:00
广厦学院,金华市,52,6,13,121,52,26,0.6,136,88,38,2026-04-28 19:00:00
永康一中,金华市,58,7,16,135,61,27,0.5,155,84,42,2026-04-28 19:00:00
南园初中,金华市,53,6,9,153,54,32,0.5,153,54,32,2026-04-28 19:00:00
兰溪八中,金华市,55,7,25,58,57,35,0.6,98,65,36,2026-04-28 19:00:00
武义县政府,金华市,66,9,23,126,72,31,0.6,162,75,46,2026-04-28 19:00:00
西城供电所,金华市,65,6,15,120,71,37,0.4,146,109,49,2026-04-28 19:00:00
